39 Jahre;0,00111397;e;0,99888603;e;98202;e;109;e;98147;e;3978799;e;40,52;e;0,00060115;e;0,99939885;e;98929;e;59;e;98900;e;4448328;e;44,96;e
40 Jahre;0,00123774;e;0,99876226;e;98092;e;121;e;98032;e;3880652;e;39,56;e;0,00068570;e;0,99931430;e;98870;e;68;e;98836;e;4349428;e;43,99;e
41 Jahre;0,00133379;e;0,99866621;e;97971;e;131;e;97906;e;3782621;e;38,61;e;0,00074026;e;0,99925974;e;98802;e;73;e;98766;e;4250592;e;43,02;e
42 Jahre;0,00144076;e;0,99855924;e;97840;e;141;e;97770;e;3684715;e;37,66;e;0,00079376;e;0,99920624;e;98729;e;78;e;98690;e;4151827;e;42,05;e
43 Jahre;0,00153974;e;0,99846026;e;97699;e;150;e;97624;e;3586945;e;36,71;e;0,00090807;e;0,99909193;e;98651;e;90;e;98606;e;4053137;e;41,09;e
44 Jahre;0,00179800;e;0,99820200;e;97549;e;175;e;97461;e;3489321;e;35,77;e;0,00097058;e;0,99902942;e;98561;e;96;e;98513;e;3954531;e;40,12;e
45 Jahre;0,00195870;e;0,99804130;e;97374;e;191;e;97278;e;3391860;e;34,83;e;0,00115224;e;0,99884776;e;98465;e;113;e;98409;e;3856018;e;39,16;e
46 Jahre;0,00217916;e;0,99782084;e;97183;e;212;e;97077;e;3294582;e;33,90;e;0,00121751;e;0,99878249;e;98352;e;120;e;98292;e;3757609;e;38,21;e
47 Jahre;0,00236791;e;0,99763209;e;96971;e;230;e;96856;e;3197505;e;32,97;e;0,00137030;e;0,99862970;e;98232;e;135;e;98165;e;3659317;e;37,25;e
48 Jahre;0,00265551;e;0,99734449;e;96741;e;257;e;96613;e;3100649;e;32,05;e;0,00159405;e;0,99840595;e;98098;e;156;e;98019;e;3561152;e;36,30;e
49 Jahre;0,00297126;e;0,99702874;e;96484;e;287;e;96341;e;3004036;e;31,13;e;0,00174807;e;0,99825193;e;97941;e;171;e;97856;e;3463133;e;35,36;e
50 Jahre;0,00332421;e;0,99667579;e;96198;e;320;e;96038;e;2907694;e;30,23;e;0,00185320;e;0,99814680;e;97770;e;181;e;97679;e;3365277;e;34,42;e
51 Jahre;0,00370198;e;0,99629802;e;95878;e;355;e;95701;e;2811656;e;29,33;e;0,00214270;e;0,99785730;e;97589;e;209;e;97484;e;3267598;e;33,48;e
52 Jahre;0,00414072;e;0,99585928;e;95523;e;396;e;95325;e;2715956;e;28,43;e;0,00233297;e;0,99766703;e;97380;e;227;e;97266;e;3170114;e;32,55;e
53 Jahre;0,00469739;e;0,99530261;e;95128;e;447;e;94904;e;2620631;e;27,55;e;0,00256767;e;0,99743233;e;97153;e;249;e;97028;e;3072847;e;31,63;e
54 Jahre;0,00531626;e;0,99468374;e;94681;e;503;e;94429;e;2525726;e;26,68;e;0,00288870;e;0,99711130;e;96903;e;280;e;96763;e;2975820;e;30,71;e
55 Jahre;0,00591257;e;0,99408743;e;94177;e;557;e;93899;e;2431297;e;25,82;e;0,00324545;e;0,99675455;e;96623;e;314;e;96466;e;2879057;e;29,80;e
56 Jahre;0,00658737;e;0,99341263;e;93621;e;617;e;93312;e;2337399;e;24,97;e;0,00357696;e;0,99642304;e;96310;e;344;e;96137;e;2782590;e;28,89;e
57 Jahre;0,00733233;e;0,99266767;e;93004;e;682;e;92663;e;2244086;e;24,13;e;0,00392413;e;0,99607587;e;95965;e;377;e;95777;e;2686453;e;27,99;e
58 Jahre;0,00815644;e;0,99184356;e;92322;e;753;e;91945;e;2151423;e;23,30;e;0,00434941;e;0,99565059;e;95588;e;416;e;95381;e;2590676;e;27,10;e
59 Jahre;0,00893714;e;0,99106286;e;91569;e;818;e;91160;e;2059478;e;22,49;e;0,00470636;e;0,99529364;e;95173;e;448;e;94949;e;2495295;e;26,22;e
60 Jahre;0,00983124;e;0,99016876;e;90750;e;892;e;90304;e;1968318;e;21,69;e;0,00527596;e;0,99472404;e;94725;e;500;e;94475;e;2400347;e;25,34;e
61 Jahre;0,01082143;e;0,98917857;e;89858;e;972;e;89372;e;1878014;e;20,90;e;0,00568588;e;0,99431412;e;94225;e;536;e;93957;e;2305872;e;24,47;e
62 Jahre;0,01194124;e;0,98805876;e;88886;e;1061;e;88355;e;1788642;e;20,12;e;0,00613444;e;0,99386556;e;93689;e;575;e;93402;e;2211915;e;23,61;e
63 Jahre;0,01297814;e;0,98702186;e;87825;e;1140;e;87255;e;1700287;e;19,36;e;0,00674890;e;0,99325110;e;93115;e;628;e;92800;e;2118513;e;22,75;e
64 Jahre;0,01425244;e;0,98574756;e;86685;e;1235;e;86067;e;1613032;e;18,61;e;0,00747267;e;0,99252733;e;92486;e;691;e;92141;e;2025712;e;21,90;e
65 Jahre;0,01542111;e;0,98457889;e;85449;e;1318;e;84790;e;1526965;e;17,87;e;0,00797044;e;0,99202956;e;91795;e;732;e;91429;e;1933572;e;21,06;e
66 Jahre;0,01660601;e;0,98339399;e;84132;e;1397;e;83433;e;1442175;e;17,14;e;0,00876211;e;0,99123789;e;91063;e;798;e;90664;e;1842142;e;20,23;e
67 Jahre;0,01799621;e;0,98200379;e;82734;e;1489;e;81990;e;1358742;e;16,42;e;0,00948222;e;0,99051778;e;90265;e;856;e;89838;e;1751478;e;19,40;e
68 Jahre;0,01918012;e;0,98081988;e;81246;e;1558;e;80466;e;1276752;e;15,71;e;0,01046567;e;0,98953433;e;89410;e;936;e;88942;e;1661640;e;18,58;e
69 Jahre;0,02109939;e;0,97890061;e;79687;e;1681;e;78847;e;1196285;e;15,01;e;0,01155460;e;0,98844540;e;88474;e;1022;e;87963;e;1572699;e;17,78;e
70 Jahre;0,02230277;e;0,97769723;e;78006;e;1740;e;77136;e;1117439;e;14,33;e;0,01259879;e;0,98740121;e;87452;e;1102;e;86901;e;1484736;e;16,98;e
71 Jahre;0,02463940;e;0,97536060;e;76266;e;1879;e;75327;e;1040303;e;13,64;e;0,01370178;e;0,98629822;e;86350;e;1183;e;85758;e;1397835;e;16,19;e
72 Jahre;0,02618392;e;0,97381608;e;74387;e;1948;e;73413;e;964976;e;12,97;e;0,01481358;e;0,98518642;e;85167;e;1262;e;84536;e;1312077;e;15,41;e
73 Jahre;0,02874623;e;0,97125377;e;72439;e;2082;e;71398;e;891563;e;12,31;e;0,01641616;e;0,98358384;e;83905;e;1377;e;83216;e;1227541;e;14,63;e
74 Jahre;0,03108519;e;0,96891481;e;70357;e;2187;e;69263;e;820165;e;11,66;e;0,01784317;e;0,98215683;e;82528;e;1473;e;81791;e;1144325;e;13,87;e
75 Jahre;0,03362174;e;0,96637826;e;68170;e;2292;e;67024;e;750902;e;11,02;e;0,01923138;e;0,98076862;e;81055;e;1559;e;80276;e;1062534;e;13,11;e
76 Jahre;0,03717284;e;0,96282716;e;65878;e;2449;e;64653;e;683878;e;10,38;e;0,02156594;e;0,97843406;e;79496;e;1714;e;78639;e;982258;e;12,36;e
77 Jahre;0,04069575;e;0,95930425;e;63429;e;2581;e;62138;e;619225;e;9,76;e;0,02379649;e;0,97620351;e;77782;e;1851;e;76856;e;903619;e;11,62;e
78 Jahre;0,04546946;e;0,95453054;e;60848;e;2767;e;59464;e;557086;e;9,16;e;0,02744802;e;0,97255198;e;75931;e;2084;e;74889;e;826763;e;10,89;e
79 Jahre;0,05046754;e;0,94953246;e;58081;e;2931;e;56615;e;497622;e;8,57;e;0,03141447;e;0,96858553;e;73847;e;2320;e;72687;e;751874;e;10,18;e
80 Jahre;0,05642286;e;0,94357714;e;55150;e;3112;e;53594;e;441007;e;8,00;e;0,03646149;e;0,96353851;e;71527;e;2608;e;70223;e;679187;e;9,50;e
81 Jahre;0,06453153;e;0,93546847;e;52038;e;3358;e;50359;e;387413;e;7,44;e;0,04267387;e;0,95732613;e;68919;e;2941;e;67448;e;608964;e;8,84;e
82 Jahre;0,07265536;e;0,92734464;e;48680;e;3537;e;46912;e;337054;e;6,92;e;0,04937895;e;0,95062105;e;65978;e;3258;e;64349;e;541516;e;8,21;e
83 Jahre;0,08146408;e;0,91853592;e;45143;e;3678;e;43304;e;290142;e;6,43;e;0,05671146;e;0,94328854;e;62720;e;3557;e;60941;e;477167;e;7,61;e
84 Jahre;0,09199371;e;0,90800629;e;41466;e;3815;e;39558;e;246838;e;5,95;e;0,06516314;e;0,93483686;e;59163;e;3855;e;57235;e;416225;e;7,04;e
85 Jahre;0,10468035;e;0,89531965;e;37651;e;3941;e;35680;e;207280;e;5,51;e;0,07612466;e;0,92387534;e;55308;e;4210;e;53203;e;358990;e;6,49;e
86 Jahre;0,11770793;e;0,88229207;e;33710;e;3968;e;31726;e;171599;e;5,09;e;0,08718000;e;0,91282000;e;51097;e;4455;e;48870;e;305787;e;5,98;e
87 Jahre;0,13210410;e;0,86789590;e;29742;e;3929;e;27777;e;139874;e;4,70;e;0,09994549;e;0,90005451;e;46643;e;4662;e;44312;e;256917;e;5,51;e
88 Jahre;0,14870369;e;0,85129631;e;25813;e;3838;e;23894;e;112096;e;4,34;e;0,11420199;e;0,88579801;e;41981;e;4794;e;39584;e;212605;e;5,06;e
89 Jahre;0,16511242;e;0,83488758;e;21974;e;3628;e;20160;e;88203;e;4,01;e;0,12951794;e;0,87048206;e;37187;e;4816;e;34779;e;173021;e;4,65;e
90 Jahre;0,18156323;e;0,81843677;e;18346;e;3331;e;16681;e;68043;e;3,71;e;0,14747610;e;0,85252390;e;32370;e;4774;e;29983;e;138243;e;4,27;e
91 Jahre;0,19907849;e;0,80092151;e;15015;e;2989;e;13521;e;51362;e;3,42;e;0,16763449;e;0,83236551;e;27597;e;4626;e;25283;e;108259;e;3,92;e
92 Jahre;0,22537725;e;0,77462275;e;12026;e;2710;e;10671;e;37841;e;3,15;e;0,18750180;e;0,81249820;e;22970;e;4307;e;20817;e;82976;e;3,61;e
93 Jahre;0,24341906;e;0,75658094;e;9316;e;2268;e;8182;e;27171;e;2,92;e;0,20897427;e;0,79102573;e;18663;e;3900;e;16713;e;62159;e;3,33;e
94 Jahre;0,27001486;e;0,72998514;e;7048;e;1903;e;6096;e;18989;e;2,69;e;0,23016524;e;0,76983476;e;14763;e;3398;e;13064;e;45446;e;3,08;e
95 Jahre;0,29012650;e;0,70987350;e;5145;e;1493;e;4399;e;12893;e;2,51;e;0,25277699;e;0,74722301;e;11365;e;2873;e;9929;e;32381;e;2,85;e
96 Jahre;0,32237412;e;0,67762588;e;3652;e;1177;e;3064;e;8494;e;2,33;e;0,28565289;e;0,71434711;e;8492;e;2426;e;7279;e;22453;e;2,64;e
97 Jahre;0,33658486;e;0,66341514;e;2475;e;833;e;2058;e;5430;e;2,19;e;0,29901856;e;0,70098144;e;6067;e;1814;e;5160;e;15173;e;2,50;e
98 Jahre;0,36085453;e;0,63914547;e;1642;e;592;e;1346;e;3372;e;2,05;e;0,31311811;e;0,68688189;e;4253;e;1332;e;3587;e;10014;e;2,35;e
99 Jahre;0,38380214;e;0,61619786;e;1049;e;403;e;848;e;2026;e;1,93;e;0,33696577;e;0,66303423;e;2921;e;984;e;2429;e;6427;e;2,20;e
100 Jahre;0,40606396;e;0,59393604;e;647;e;263;e;515;e;1178;e;1,82;e;0,35983078;e;0,64016922;e;1937;e;697;e;1588;e;3998;e;2,06;e
__________
"q(x) = Sterbewahrscheinlichkeit vom Alter x bis x+1
p(x) = Überlebenswahrscheinlichkeit vom Alter x bis x+1
l(x) = Überlebende im Alter x
d(x) = Gestorbene im Alter x bis unter x+1
L(x) = Von den Überlebenden im Alter x bis zum Alter x+1
       durchlebte Jahre
T(x) = Von den Überlebenden im Alter x insgesamt noch
       zu durchlebende Jahre
e(x) = Durchschnittliche Lebenserwartung (von den
       Überlebenden) im Alter x in Jahren"
© Statistisches Bundesamt (Destatis), 2025
Stand: 09.12.2025 / 13:53:20
